timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/01/18 08:50:06.330, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:06.431, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:06.531, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:06.631, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:06.732, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:06.832, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:06.933, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:07.033, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:07.134, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:07.234, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:07.334, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:07.435, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:07.535, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:07.636, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:07.736, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:07.837, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:07.937, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.038, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.138, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.239, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.339, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.439, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.540, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.640, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.741, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.841, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:08.942, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.042, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.143, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:09.243, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:09.343, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.444, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.544, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.645, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.745, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.846, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:09.946, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.047, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:10.147, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.248, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.348, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.448, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.549, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:10.649, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.750, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:10.850, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:10.951, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.051, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.151, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.252, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.352, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.453, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.553, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:11.654, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.754, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.855, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:11.955, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.055, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:12.156, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.256, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.357, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.457, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.558, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.658, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.759, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.859, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:12.959, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.060, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.160, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:13.261, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:13.361, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.462, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.562, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.662, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.763, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.863, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:13.964, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.064, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.165, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:14.265, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:14.365, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.466, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.566, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.667, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:14.767, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:14.868, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:14.968, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.069, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:15.169, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.269, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.370, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.470, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.571, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.671, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.772, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.872, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:15.972, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.073, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.173, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.274, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.374, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.475, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.575, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:16.675, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.776, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.876, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:16.977, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.077, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.178, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.278, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.378, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.479, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.579, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.680, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:17.780, Tesla M60, 7613 MiB, 123 MiB, 84 %, 3 %
2018/01/18 08:50:17.881, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:17.981, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
2018/01/18 08:50:18.081, Tesla M60, 7613 MiB, 123 MiB, 84 %, 4 %
