timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], clocks.current.memory [MHz]
2017/12/19 06:47:12.247, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.347, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.447, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.547, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.648, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.748, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.848, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:12.949, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.049, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.149, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.249, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.350, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.450, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.550, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.651, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.751, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.851, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:13.952, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.052, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.152, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.252, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.353, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.453, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.553, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.654, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.754, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.854, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:14.954, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.055, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.155, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.255, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.356, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.456, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.556, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.657, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.757, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.857, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:15.957, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.058, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.158, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.258, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.358, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.459, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.559, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.659, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.760, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.860, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:16.960, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.060, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.161, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.261, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.361, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.462, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.562, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.662, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
