timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/01/12 03:58:40.853, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:58:40.954, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:41.054, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:41.154, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:58:41.255, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:58:41.355, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:41.455, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:58:41.556, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:58:41.656, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:41.756, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:41.857, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:41.957, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:58:42.058, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:58:42.158, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:58:42.258, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:42.360, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:58:42.460, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:42.561, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:42.661, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:58:42.761, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 33 %
2018/01/12 03:58:42.862, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:58:42.962, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 32 %
2018/01/12 03:58:43.062, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 32 %
2018/01/12 03:58:43.163, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:43.263, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:58:43.363, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:58:43.464, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 56 %
2018/01/12 03:58:43.564, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 55 %
2018/01/12 03:58:43.664, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:43.765, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:43.865, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:43.965, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:44.066, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:58:44.168, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 80 %
2018/01/12 03:58:44.268, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:44.368, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:58:44.469, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:58:44.569, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:44.669, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:44.770, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 86 %
2018/01/12 03:58:44.870, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:58:44.970, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:58:45.071, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:45.171, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:45.271, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:58:45.372, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:58:45.472, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:45.572, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:58:45.673, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:45.773, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:58:45.873, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:58:45.974, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 60 %
2018/01/12 03:58:46.074, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:46.174, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:58:46.275, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:58:46.375, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:58:46.475, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 35 %
2018/01/12 03:58:46.576, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:58:46.676, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:58:46.776, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:46.877, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:46.977, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:58:47.077, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:58:47.178, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:58:47.278, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:58:47.378, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:58:47.479, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:58:47.580, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:47.680, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:47.781, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:58:47.881, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:58:47.981, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:48.082, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 50 %
2018/01/12 03:58:48.182, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 46 %
2018/01/12 03:58:48.282, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:58:48.383, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:48.483, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:58:48.583, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 45 %
2018/01/12 03:58:48.684, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:58:48.784, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:48.884, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:48.985, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:58:49.085, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:58:49.185, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:58:49.286, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:58:49.386, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:58:49.486, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:58:49.587, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:58:49.687, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:58:49.788, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:58:49.888, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 40 %
2018/01/12 03:58:49.988, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 33 %
2018/01/12 03:58:50.089, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 35 %
2018/01/12 03:58:50.189, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 35 %
2018/01/12 03:58:50.289, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:50.389, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:50.490, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:50.590, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 45 %
2018/01/12 03:58:50.690, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:58:50.791, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 40 %
2018/01/12 03:58:50.891, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 39 %
2018/01/12 03:58:50.992, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:58:51.092, Tesla M60, 7613 MiB, 4796 MiB, 95 %, 41 %
2018/01/12 03:58:51.192, Tesla M60, 7613 MiB, 4796 MiB, 95 %, 40 %
2018/01/12 03:58:51.293, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 56 %
2018/01/12 03:58:51.393, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 56 %
2018/01/12 03:58:51.493, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:51.594, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:51.694, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:51.794, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:58:51.895, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:58:51.995, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:58:52.095, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:52.196, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:58:52.296, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:58:52.396, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:58:52.497, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:52.597, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:58:52.697, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:58:52.798, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:58:52.898, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:58:52.998, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:53.099, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:58:53.199, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:58:53.300, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:58:53.400, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:58:53.500, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:53.601, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:58:53.701, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:58:53.801, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 59 %
2018/01/12 03:58:53.902, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 59 %
2018/01/12 03:58:54.002, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:58:54.102, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:58:54.203, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 77 %
2018/01/12 03:58:54.303, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 34 %
2018/01/12 03:58:54.403, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 33 %
2018/01/12 03:58:54.504, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 32 %
2018/01/12 03:58:54.604, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:54.704, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:54.804, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:58:54.905, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:58:55.005, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 55 %
2018/01/12 03:58:55.106, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:58:55.206, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:58:55.306, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:55.407, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:58:55.507, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:55.607, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 80 %
2018/01/12 03:58:55.708, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 78 %
2018/01/12 03:58:55.808, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:58:55.908, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:58:56.009, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:58:56.109, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:56.209, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:58:56.310, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 86 %
2018/01/12 03:58:56.410, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 86 %
2018/01/12 03:58:56.510, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 46 %
2018/01/12 03:58:56.611, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:56.711, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:58:56.811, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:56.912, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:57.012, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:58:57.112, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:57.213, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:57.313, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:58:57.413, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:58:57.514, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 56 %
2018/01/12 03:58:57.614, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:58:57.714, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:58:57.815, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 86 %
2018/01/12 03:58:57.915, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:58:58.015, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 35 %
2018/01/12 03:58:58.116, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:58:58.216, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:58:58.316, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:58:58.417, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:58:58.517, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 78 %
2018/01/12 03:58:58.617, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:58:58.718, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 60 %
2018/01/12 03:58:58.818, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:58:58.918, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:58:59.019, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:59.119, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:59.219, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:58:59.320, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:58:59.420, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:58:59.520, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:58:59.621, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:59.721, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:58:59.821, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:58:59.922, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:00.022, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:00.122, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 50 %
2018/01/12 03:59:00.223, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 50 %
2018/01/12 03:59:00.323, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:59:00.423, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:59:00.524, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:00.624, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:00.724, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:00.825, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:00.925, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:59:01.026, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:01.126, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:01.226, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:01.327, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:01.427, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:01.527, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:01.628, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:59:01.728, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:59:01.828, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:01.929, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:02.029, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:59:02.129, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:02.230, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:02.330, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:02.430, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:02.531, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 21 %
2018/01/12 03:59:02.631, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 63 %
2018/01/12 03:59:02.731, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:02.832, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:02.932, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:03.032, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:03.133, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:59:03.233, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:59:03.333, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 36 %
2018/01/12 03:59:03.434, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 36 %
2018/01/12 03:59:03.534, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:03.634, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:03.735, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:03.835, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 51 %
2018/01/12 03:59:03.935, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 49 %
2018/01/12 03:59:04.036, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:04.136, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 74 %
2018/01/12 03:59:04.236, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:04.337, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:59:04.437, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 74 %
2018/01/12 03:59:04.539, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 78 %
2018/01/12 03:59:04.639, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:04.740, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:59:04.840, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 49 %
2018/01/12 03:59:04.941, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:05.041, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:05.141, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:59:05.242, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:05.342, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:59:05.442, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:59:05.543, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:59:05.643, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:05.743, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:05.844, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:59:05.944, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:06.044, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:06.145, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 21 %
2018/01/12 03:59:06.245, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 21 %
2018/01/12 03:59:06.345, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:06.446, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:06.546, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:06.646, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:06.747, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:06.847, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:59:06.947, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 37 %
2018/01/12 03:59:07.048, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 36 %
2018/01/12 03:59:07.148, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:07.248, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:07.349, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:59:07.449, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 53 %
2018/01/12 03:59:07.549, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 52 %
2018/01/12 03:59:07.650, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:07.750, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:07.850, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:07.951, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:08.051, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:08.151, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:08.252, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:08.352, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:08.452, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:08.553, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:59:08.653, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:08.753, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:08.854, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:59:08.954, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:59:09.054, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:59:09.155, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:09.255, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:09.356, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:09.456, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:59:09.556, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:59:09.657, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:09.757, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:09.857, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
